epoch,loss,loss_contrastive_divergence,loss_regularization,lr-Adam,metrics_avg_fake,metrics_avg_real,step,val_contrastive_divergence,val_real_out
9,-0.00022021864424459636,-0.00032898690551519394,0.00010876825399463996,,0.0010807616636157036,0.0014097485691308975,4499,,
9,-0.004170674365013838,-0.004291758872568607,0.0001210842965519987,,0.00288572208955884,0.007177480962127447,4549,,
9,-0.0039723715744912624,-0.004136547911912203,0.0001641761773498729,,0.0002141239820048213,0.004350672010332346,4599,,
9,0.005640478804707527,0.005496144760400057,0.00014433427713811398,,0.009858004748821259,0.004361859988421202,4649,,
9,,,,,-6.0725860595703125,,4679,-6.055998802185059,-0.016586756333708763
,,,,7.37424126894928e-05,,,4680,,
10,0.0011139907874166965,0.000988990068435669,0.00012500067532528192,,-0.01041736826300621,-0.01140635833144188,4699,,
10,-0.000672145513817668,-0.0008580181747674942,0.0001858726900536567,,-0.009898195043206215,-0.00904017686843872,4749,,
10,0.0017543886788189411,0.0016673607751727104,8.702786726644263e-05,,0.005990351550281048,0.004322990775108337,4799,,
10,0.0054133920930325985,0.005351589061319828,6.180323543958366e-05,,0.011046686209738255,0.0056950971484184265,4849,,
10,-0.001977283274754882,-0.0020843464881181717,0.00010706317698350176,,0.015655869618058205,0.017740216106176376,4899,,
10,-0.0016168642323464155,-0.001751195639371872,0.00013433140702545643,,-0.012026977725327015,-0.010275782085955143,4949,,
10,-0.0007885177619755268,-0.0008623884059488773,7.387063669739291e-05,,0.005551257636398077,0.006413646042346954,4999,,
10,0.0005408828728832304,0.00038896407932043076,0.00015191877901088446,,-0.013279827311635017,-0.013668791390955448,5049,,
10,0.0005942771094851196,0.0005185045301914215,7.577258656965569e-05,,0.013663860969245434,0.013145356439054012,5099,,
10,,,,,-6.569157600402832,,5147,-6.58186149597168,0.01270219124853611
,,,,7.1530140308808e-05,,,5148,,
11,-0.0005274051800370216,-0.0007185414433479309,0.00019113629241473973,,0.02563156932592392,0.02635011076927185,5149,,
11,0.0002059577964246273,0.00013862736523151398,6.733042391715571e-05,,-0.0033873869106173515,-0.0035260142758488655,5199,,
11,-0.003454286605119705,-0.0035488021094352007,9.45155115914531e-05,,-0.005401890259236097,-0.0018530881498008966,5249,,
11,0.005026600789278746,0.004942384082823992,8.421664097113535e-05,,-0.007183825131505728,-0.01212620921432972,5299,,
11,0.0002548161137383431,0.00018022279255092144,7.45933284633793e-05,,0.0029266956262290478,0.0027464728336781263,5349,,
11,0.005882955156266689,0.005648026242852211,0.00023492898617405444,,-0.01462647132575512,-0.02027449756860733,5399,,
11,0.0012350960168987513,0.001126335933804512,0.00010876003943849355,,-0.014425204135477543,-0.015551540069282055,5449,,
11,-0.002745427656918764,-0.0028384884353727102,9.306070569436997e-05,,-0.004227107856422663,-0.0013886194210499525,5499,,
11,-0.0001358175213681534,-0.00032851099967956543,0.00019269347831141204,,-0.017886128276586533,-0.017557617276906967,5549,,
11,-0.003066020319238305,-0.00317931454628706,0.0001132941251853481,,-0.001909586600959301,0.0012697280617430806,5599,,
11,,,,,-6.83568811416626,,5615,-6.820624828338623,-0.01506317313760519
,,,,6.938423609954376e-05,,,5616,,
12,0.0010745308827608824,0.0009902715682983398,8.425933629041538e-05,,0.007060003932565451,0.006069732364267111,5649,,
12,0.00025624450063332915,0.0001234961673617363,0.00013274831871967763,,-0.006763641722500324,-0.0068871378898620605,5699,,
12,0.0026107747107744217,0.0025353117380291224,7.546293636551127e-05,,0.0029569107573479414,0.00042159896111115813,5749,,
12,0.0017442293465137482,0.001654054969549179,9.017439151648432e-05,,0.012610853649675846,0.010956798680126667,5799,,
12,0.0018232555594295263,0.001609383150935173,0.00021387239394243807,,-0.012776447460055351,-0.014385830610990524,5849,,
12,-0.00027502491138875484,-0.0004062782973051071,0.00013125337136443704,,-0.013464699499309063,-0.013058421202003956,5899,,
12,-0.0011855404591187835,-0.001318562775850296,0.00013302236038725823,,-0.006208659149706364,-0.004890096373856068,5949,,
12,0.001037728856317699,0.0009242328815162182,0.00011349595297360793,,-0.005575239192694426,-0.006499472074210644,5999,,
12,0.003058395115658641,0.002968328772112727,9.0066394477617e-05,,0.006113652139902115,0.0031453233677893877,6049,,
12,,,,,-7.215789794921875,,6083,-7.225152969360352,0.00936452392488718
,,,,6.730270901655745e-05,,,6084,,
13,-0.002523129340261221,-0.0026520639657974243,0.00012893472739960998,,0.009911585599184036,0.01256364956498146,6099,,
13,-0.008030702359974384,-0.008145091123878956,0.00011438911315053701,,-0.005746945273131132,0.0023981458507478237,6149,,
13,0.0011874425690621138,0.0010567661374807358,0.00013067647523712367,,0.012873964384198189,0.011817198246717453,6199,,
13,0.0019531113794073462,0.0018527843058109283,0.00010032708814833313,,-0.010667437687516212,-0.01252022199332714,6249,,
13,0.0033860341645777225,0.003289187327027321,9.68468448263593e-05,,0.014874586835503578,0.011585399508476257,6299,,
13,-0.003582168370485306,-0.003722132183611393,0.0001399639149894938,,-0.0032501928508281708,0.0004719393327832222,6349,,
13,-0.0034352759830653667,-0.00354536110535264,0.00011008523142663762,,-0.004463990684598684,-0.000918629695661366,6399,,
13,0.0007305443868972361,0.0006852686055935919,4.52757922175806e-05,,0.0012422361178323627,0.0005569675122387707,6449,,
13,-0.000323514366755262,-0.0003848661435768008,6.135176954558119e-05,,-0.0009934732224792242,-0.0006086070789024234,6499,,
13,0.0007156122010201216,0.0006444258615374565,7.118633948266506e-05,,0.005491649731993675,0.004847223870456219,6549,,
13,,,,,-7.510707855224609,,6551,-7.520419597625732,0.009711752645671368
,,,,6.528362774606072e-05,,,6552,,
14,-0.00332410610280931,-0.0034462735056877136,0.00012216730101499707,,-0.013314656913280487,-0.009868383407592773,6599,,
14,-0.004130461253225803,-0.00427676597610116,0.00014630456280428916,,0.0024940171279013157,0.006770783104002476,6649,,
14,0.0012791282497346401,0.0012102467007935047,6.888157804496586e-05,,0.004659842234104872,0.003449595533311367,6699,,
14,-0.0032039317302405834,-0.003336587455123663,0.00013265568122733384,,-0.007867071777582169,-0.004530484322458506,6749,,
14,0.007366759702563286,0.007191219367086887,0.00017554033547639847,,0.01671743392944336,0.009526214562356472,6799,,
14,0.0031655149068683386,0.0030907057225704193,7.480917702196166e-05,,0.012618166394531727,0.009527460671961308,6849,,
14,-0.0025744836311787367,-0.00267788115888834,0.00010339748405385762,,-0.0025471823755651712,0.00013069872511550784,6899,,
14,0.003808598965406418,0.0036872439086437225,0.00012135503493482247,,0.007463553454726934,0.003776309546083212,6949,,
14,-0.0029266884084790945,-0.0030095763504505157,8.288783283205703e-05,,0.009732242673635483,0.012741819024085999,6999,,
14,,,,,-7.880394458770752,,7019,-7.856334209442139,-0.02406052127480507
,,,,6.332511891367889e-05,,,7020,,
15,0.0014741821214556694,0.0014112303033471107,6.29518399364315e-05,,0.012260453775525093,0.010849223472177982,7049,,
15,-0.0020300550386309624,-0.0021466133184731007,0.0001165583380497992,,-0.0029410338029265404,-0.0007944206008687615,7099,,
15,-0.0017369792331010103,-0.001831695670261979,9.47163935052231e-05,,0.0015845808666199446,0.0034162765368819237,7149,,
15,-0.003703223541378975,-0.003930463455617428,0.00022723979782313108,,-0.006238107569515705,-0.002307644346728921,7199,,
15,-0.002072093775495887,-0.002202182076871395,0.00013008821406401694,,0.008492790162563324,0.010694972239434719,7249,,
15,-0.0038974254857748747,-0.00401687528938055,0.00011944973812205717,,-0.00038380397018045187,0.0036330712027847767,7299,,
15,-0.0017982501303777099,-0.0019123838283121586,0.00011413365427870303,,0.006019657012075186,0.007932040840387344,7349,,
15,-0.0018896168330684304,-0.0022204751148819923,0.0003308582818135619,,-0.005336733069270849,-0.003116257954388857,7399,,
15,0.0010791089152917266,0.0009507401846349239,0.00012836873065680265,,-0.006102895829826593,-0.007053636014461517,7449,,
15,,,,,-8.503409385681152,,7487,-8.494202613830566,-0.009206361137330532
,,,,6.142536534626853e-05,,,7488,,
16,0.0014562606811523438,0.0013502946821972728,0.00010596595529932529,,0.0024145643692463636,0.0010642696870490909,7499,,
16,0.002969480585306883,0.0028055496513843536,0.00016393096302635968,,-0.011773043312132359,-0.014578592963516712,7549,,
16,-0.0032797560561448336,-0.003354165703058243,7.440971239702776e-05,,-8.441193494945765e-05,0.0032697536516934633,7599,,
16,-0.0011495000217109919,-0.0013072674628347158,0.00015776747022755444,,-0.0003363266587257385,0.0009709408623166382,7649,,
16,0.0029898257926106453,0.0028651412576436996,0.00012468462227843702,,0.015861012041568756,0.012995870783925056,7699,,
16,-9.47595399338752e-05,-0.0003405665047466755,0.0002458069648128003,,-0.007781748194247484,-0.007441181689500809,7749,,
16,0.0028720253612846136,0.0027579483576118946,0.00011407698184484616,,0.007264256943017244,0.00450630858540535,7799,,
16,0.0014459667727351189,0.0013646390289068222,8.132774382829666e-05,,0.010342951864004135,0.008978312835097313,7849,,
16,-0.009145465679466724,-0.009315673261880875,0.00017020780069287866,,-0.008646208792924881,0.0006694645853713155,7899,,
16,-0.002008038340136409,-0.002117771655321121,0.00010973324970109388,,-0.010654151439666748,-0.008536379784345627,7949,,
16,,,,,-8.630107879638672,,7955,-8.641444206237793,0.011337226256728172
,,,,5.958260438588047e-05,,,7956,,
17,-0.002943546511232853,-0.0030179249588400126,7.437834574375302e-05,,-0.0018148678354918957,0.0012030571233481169,7999,,
17,0.0034102960489690304,0.003290806896984577,0.00011948913015658036,,-0.007088029757142067,-0.010378836654126644,8049,,
17,-3.9415805076714605e-05,-0.00014813197776675224,0.00010871617269003764,,0.007454195059835911,0.007602327037602663,8099,,
17,-0.0001333624531980604,-0.00020537199452519417,7.200953405117616e-05,,0.005081611219793558,0.005286983214318752,8149,,
17,0.005410784389823675,0.005329910200089216,8.087403693934903e-05,,-0.0049472288228571415,-0.010277139022946358,8199,,
17,-0.0016173498006537557,-0.0016905264928936958,7.317667768802494e-05,,0.00637085922062397,0.008061385713517666,8249,,
17,-0.00161035789642483,-0.001689201220870018,7.884336082497612e-05,,0.012777982279658318,0.014467183500528336,8299,,
17,-0.0005480386316776276,-0.0006295747589319944,8.153615635819733e-05,,-0.0026309252716600895,-0.002001350512728095,8349,,
17,-0.006942794658243656,-0.007144889794290066,0.00020209500507917255,,-0.0051569147035479546,0.001987975323572755,8399,,
17,,,,,-8.93013858795166,,8423,-8.931803703308105,0.001667809090577066
,,,,5.7795126254304054e-05,,,8424,,
18,-0.004562949296087027,-0.004628392867743969,6.544372445205227e-05,,0.004467240534722805,0.009095633402466774,8449,,
18,0.0005070360493846238,0.00043855514377355576,6.848090561106801e-05,,0.00549943745136261,0.005060882307589054,8499,,
18,0.0001194940268760547,-1.8902122974395752e-05,0.00013839614985045046,,0.014128075912594795,0.014146978035569191,8549,,
18,0.0017916131764650345,0.0016779331490397453,0.00011368004197720438,,-0.006503722630441189,-0.008181655779480934,8599,,
18,0.0002470823237672448,0.00011619552969932556,0.00013088679406791925,,-0.004528159275650978,-0.004644354805350304,8649,,
18,0.0013657989911735058,0.001292751869186759,7.304714381461963e-05,,0.002698616124689579,0.00140586425550282,8699,,
18,0.0026965918950736523,0.0026549631729722023,4.162869299761951e-05,,0.008044307120144367,0.005389343947172165,8749,,
18,0.0015550111420452595,0.001408570446074009,0.00014644073962699622,,-0.001154415076598525,-0.002562985522672534,8799,,
18,0.0023459240328520536,0.002263055182993412,8.286884985864162e-05,,0.009077530354261398,0.006814475171267986,8849,,
18,,,,,-9.295534133911133,,8891,-9.299980163574219,0.004445225931704044
,,,,5.606127246667493e-05,,,8892,,
19,-0.0010657947277650237,-0.0011577702825888991,9.197560575557873e-05,,0.0015315519412979484,0.0026893222238868475,8899,,
19,9.469327051192522e-05,2.9882066883146763e-05,6.481120362877846e-05,,0.0013062164653092623,0.0012763343984261155,8949,,
19,-0.006705992855131626,-0.006856498774141073,0.00015050588990561664,,-0.005010790191590786,0.0018457085825502872,8999,,
19,-0.0035482088569551706,-0.003674314357340336,0.00012610551493708044,,-0.007416712585836649,-0.003742398228496313,9049,,
19,0.005693579092621803,0.005483272485435009,0.00021030684001743793,,-0.0014797644689679146,-0.006963036954402924,9099,,
19,-0.002550088334828615,-0.0026511368341743946,0.00010104852117365226,,0.006063211243599653,0.008714348077774048,9149,,
19,-0.00020121154375374317,-0.0002789665013551712,7.775495760142803e-05,,0.0027736970223486423,0.0030526635237038136,9199,,
19,0.0009867475600913167,0.0008639181032776833,0.00012282950046937913,,0.011225360445678234,0.01036144234240055,9249,,
19,-0.0004215833614580333,-0.0004736019764095545,5.201862586545758e-05,,0.0009954203851521015,0.001469022361561656,9299,,
19,-0.002315947087481618,-0.0024243658408522606,0.00010841870971489698,,0.012992853298783302,0.015417219139635563,9349,,
19,,,,,-9.750360488891602,,9359,-9.74306583404541,-0.007295423187315464
,,,,5.437943429267468e-05,,,9360,,
20,0.0031399033032357693,0.0030778488144278526,6.205451063578948e-05,,0.011442958377301693,0.00836510956287384,9399,,
20,-0.003232718212530017,-0.003280091332271695,4.737305789603852e-05,,-0.0012877737171947956,0.0019923176150768995,9449,,
20,0.0027584247291088104,0.0024255886673927307,0.00033283609081991017,,-0.01523977518081665,-0.01766536384820938,9499,,
20,-4.688213812187314e-05,-0.00020935945212841034,0.0001624773140065372,,0.005078686401247978,0.0052880458533763885,9549,,
20,-0.0010492298752069473,-0.0013051219284534454,0.00025589202414266765,,-0.005417682230472565,-0.004112560302019119,9599,,
20,-0.001418335479684174,-0.001517866738140583,9.953128028428182e-05,,0.006354756653308868,0.007872623391449451,9649,,
20,-0.0050229704938828945,-0.005165611393749714,0.00014264097262639552,,-0.010197050869464874,-0.00503143947571516,9699,,
20,0.002438355702906847,0.0022784005850553513,0.00015995500143617392,,-0.009319620206952095,-0.011598020792007446,9749,,
20,-0.006329998839646578,-0.006566626951098442,0.00023662811145186424,,-0.014604456722736359,-0.008037829771637917,9799,,
20,,,,,-10.02321720123291,,9827,-10.02271842956543,-0.0005017613293603063
,,,,5.274805126389444e-05,,,9828,,
21,-0.002471711952239275,-0.0025973315350711346,0.0001256196846952662,,0.004817215725779533,0.007414547260850668,9849,,
21,0.004219272639602423,0.004126593004912138,9.267954010283574e-05,,0.0054029603488743305,0.0012763673439621925,9899,,
21,-0.0015582948690280318,-0.001610172912478447,5.1878054364351556e-05,,-0.0011029379675164819,0.000507235003169626,9949,,
21,0.0014885030686855316,0.0013259153347462416,0.0001625877048354596,,-0.003824983024969697,-0.005150898359715939,9999,,
21,-0.0042665028013288975,-0.004447507672011852,0.00018100504530593753,,-0.0029676808044314384,0.0014798269839957356,10049,,
21,0.0006806203164160252,0.0005538794212043285,0.00012674086610786617,,0.0030017122626304626,0.002447832841426134,10099,,
21,-0.00917164795100689,-0.009309714660048485,0.00013806640345137566,,-0.004691862501204014,0.004617852158844471,10149,,
21,0.0006242429371923208,0.0005701268091797829,5.411610982264392e-05,,0.008103452622890472,0.0075333258137106895,10199,,
21,0.006119168363511562,0.0060045113787055016,0.00011465718125691637,,-0.0033089322969317436,-0.009313443675637245,10249,,
21,,,,,-10.169676780700684,,10295,-10.165108680725098,-0.004569264128804207
,,,,5.11656097259776e-05,,,10296,,
22,3.366663440829143e-05,-3.17087396979332e-05,6.537537410622463e-05,,0.005225340835750103,0.005257049575448036,10299,,
22,-0.0009701455128379166,-0.0010551405139267445,8.499499381287023e-05,,0.007729402277618647,0.008784542791545391,10349,,
22,-0.00314655271358788,-0.0033190494868904352,0.00017249670054297894,,-0.0008902468252927065,0.0024288026615977287,10399,,
22,-0.003134064143523574,-0.003217569552361965,8.350542339030653e-05,,0.00332992197945714,0.006547491531819105,10449,,
22,0.00994411576539278,0.009812887758016586,0.00013122845848556608,,0.004358225502073765,-0.0054546622559428215,10499,,
22,-0.003027111990377307,-0.0031776041723787785,0.0001504922256572172,,0.00042453384958207607,0.0036021380219608545,10549,,
22,0.0011646313359960914,0.0010925523238256574,7.207900489447638e-05,,0.0006955757271498442,-0.0003969765966758132,10599,,
22,-0.002519064350053668,-0.002678459510207176,0.00015939517470542341,,-0.0007173188496381044,0.0019611406605690718,10649,,
22,0.0015271794982254505,0.00142735056579113,9.982898336602375e-05,,0.0035945356357842684,0.0021671850699931383,10699,,
22,0.001169298542663455,0.0010632380144670606,0.00010606052819639444,,0.0013566636480391026,0.000293425633572042,10749,,
22,,,,,-10.505596160888672,,10763,-10.507777214050293,0.002179845003411174
,,,,4.9630641434198275e-05,,,10764,,
23,0.0021619528997689486,0.002073083072900772,8.886993600754067e-05,,0.0065798284485936165,0.004506745375692844,10799,,
